"hds_orderheader_id","organization_id","company_code","order_index","order_type","order_no","spec_l_order_indictr","project_id","customer_no","customer_po_number","customer_po_date","date_entered","date_last_modified","expiration_date","register_print_date","title","salesperson_id_1","salesperson_1_pct","salesperson_id_2","negotiated_comm","delivery_indicator","cust_ack_indicator","invoicing_indicator","disguise_indicator","customer_terms_code","order_status","location_code","cus_ack_print_date","cus_ack_maj_version","cus_ack_min_version","osr_print_date","osr_maj_version","osr_min_version","std_presentation_ack","std_presentation_dt","std_presentation_inv","std_presentation_osr","lease_code","default_tax_code","po_to_print","ack_to_print","dt_to_print","invoice_to_print","orig_qte_number","audit_id","price_presentation","quote_print_date","quote_address","cus_ack_address","cus_ord_status_addr","invoice_address","check_gross_profit","last_invoice_date","target_gp_","presold_exclude_date","retail_order","all_labor_billable","print_inst_pln_wrksh","last_ts_actvty_date","global_customer","original_sell","original_cost","original_tax","invoice_summary","service_order_indicator","customer_po_amount","time_and_materials","sti_invoice_type","prospect_no","quote_released","date_order_not_active","manual_percent_complete","do_not_use_line_image_opt","do_not_use_standard_image_opt","do_not_use_subsection_image_opt","xml_fragment","objectkey","created_on","updated_on","process_id"
"-1","TANGRAM","1",245229,"O",140423,"S","201649","BAA001","D1481436","2006-12-18 00:00:00","2006-12-19 00:00:00","2007-06-26 00:00:00",NULL,NULL,"MING PLAZA","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","KE10","N","N","N","N",201649,"AGU","S","2006-12-16 00:00:00","D","D","D","M",False,NULL,"39.83",NULL,False,False,False,NULL,False,"$5,845.24","$3,517.17","$325.90",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-245229-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",245326,"O",118349,"S","199785","VET002","605C50254","2005-11-07 00:00:00","2005-11-07 00:00:00","2006-02-15 00:00:00",NULL,NULL,"DOUBLE WORKSTATION                      ","551","100",NULL,"0","C","N","C","N","4 ","A","2  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","GOVT","N","N","N","N",201720,"RVI","S","2005-11-07 00:00:00","D","D","D","D",False,NULL,"90.1",NULL,False,False,False,NULL,False,"$2,061.64","$204.15","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-245326-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",245424,"O",117448,"S",NULL,"DEF003","SIGNED QUOTE #201806","2005-10-19 00:00:00","2005-10-19 00:00:00","2005-10-26 00:00:00",NULL,NULL,"leap chair                              ","548","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",201806,"RVI","S","2005-10-04 00:00:00","D","D","D","M",True,NULL,"68.99",NULL,False,False,False,NULL,False,"$161.26","$50.00","$13.30",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-245424-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",245623,"O",116429,"S",NULL,"BAA001","DEMO CHAIR","2005-10-11 00:00:00","2005-10-04 00:00:00","2005-10-06 00:00:00",NULL,NULL,"DEMO CHAIR","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","OR10","N","N","N","N",0,"AGU","S",NULL,"D","D","D","D",False,NULL,"-999.99",NULL,False,False,False,NULL,False,"$0.00","$44.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-245623-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",246193,"O",120508,"S",NULL,"BAA001","D766845","2005-12-19 00:00:00","2005-12-20 00:00:00","2009-02-18 00:00:00",NULL,NULL,"VENICE BANKING CENTER","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",202452,"AGU","S","2005-12-19 00:00:00","D","D","D","M",False,NULL,"59.75",NULL,False,False,False,NULL,False,"$292.70","$117.80","$0.00",False,False,"$0.00",False,"S",NULL,False,"2009-02-18 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-246193-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",246292,"O",140421,"S","202536","BAA001","D1481420","2006-12-18 00:00:00","2006-12-19 00:00:00","2007-06-26 00:00:00",NULL,NULL,"TULARE","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","TU10","N","N","N","N",202536,"AGU","S","2006-12-16 00:00:00","D","D","D","M",False,NULL,"54.59",NULL,False,False,False,NULL,False,"$10,143.82","$4,606.31","$609.46",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-246292-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",246983,"O",121141,"S","204853","BAA001","D781135","2006-01-06 00:00:00","2006-01-06 00:00:00","2006-08-18 00:00:00",NULL,NULL,"CITY OF INDUSTRY -2ND FLOOR","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",203006,"AGU","S","2005-11-10 00:00:00","D","D","D","M",False,NULL,"44.27",NULL,False,False,False,NULL,False,"$4,396.43","$2,450.10","$344.64",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-246983-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",247545,"O",118556,"S","203470","BAA001","D713710","2005-11-10 00:00:00","2005-11-10 00:00:00","2006-12-11 00:00:00",NULL,NULL,"PLAYA VISTA","502","100",NULL,"0","M","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",203470,"AGU","S","2005-11-04 00:00:00","D","D","D","M",False,NULL,"65.56",NULL,False,False,False,NULL,False,"$2,272.51","$782.56","$181.38",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-247545-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",247613,"O",122476,"S","203524","BAA001","D822302","2006-01-30 00:00:00","2006-02-01 00:00:00","2006-12-11 00:00:00",NULL,NULL,"MOONEY BEACH","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","TU10","N","N","N","N",203524,"AGU","S","2006-01-30 00:00:00","D","D","D","M",False,NULL,"59.61",NULL,False,False,False,NULL,False,"$399.14","$161.20","$28.94",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-247613-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",248297,"O",118274,"S",NULL,"FDI010","ZILKA110405","2005-11-04 00:00:00","2005-11-04 00:00:00","2005-11-04 00:00:00",NULL,NULL,"FDIC/BPI'S","548","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",204113,"RVI","S","2005-10-31 00:00:00","D","M","M","M",True,NULL,"100",NULL,False,False,False,NULL,False,"$43.20","$0.00","$3.56",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-248297-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",248598,"O",140549,"S","204363","BAA001","D1488239","2006-12-18 00:00:00","2006-12-21 00:00:00","2007-10-09 00:00:00",NULL,NULL,"BELLA TERRA","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","OR10","N","N","N","N",204363,"AGU","S","2006-12-21 00:00:00","D","D","D","M",False,NULL,"-30.43",NULL,False,False,False,NULL,False,"$2,821.79","$3,680.56","$181.41",False,False,"$0.00",False,"S",NULL,False,"2007-10-09 00:00:00",False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-248598-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",249281,"O",118551,"S",NULL,"VET002","WARRANTY","2005-11-10 00:00:00","2005-11-10 00:00:00","2005-12-20 00:00:00",NULL,NULL,"SERVICE/PEGGY KNIGHT","548","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","GOVT","N","N","N","N",0,"RVI","S",NULL,"D","D","D","D",True,NULL,"0",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-249281-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",249744,"O",123458,"S",NULL,"USB005","I1-06461200100","2006-02-08 00:00:00","2006-02-21 00:00:00","2006-02-24 00:00:00",NULL,NULL,"STORAGE FILES","548","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",205256,"RVI","S","2005-12-02 00:00:00","D","D","D","M",False,NULL,"44.31",NULL,False,False,False,NULL,False,"$168.80","$94.00","$13.93",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-249744-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",251092,"O",120137,"S",NULL,"BAA001","D756797","2005-12-12 00:00:00","2005-12-12 00:00:00","2005-12-12 00:00:00",NULL,NULL,"OCEANSIDE","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","SA13","N","N","N","N",206304,"AGU","S","2005-12-09 00:00:00","D","D","D","M",True,NULL,"72.2",NULL,False,False,False,NULL,False,"$73.39","$20.40","$5.69",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-251092-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",252678,"O",122314,"S",NULL,"FE03  ","HATCHETT013006","2006-01-30 00:00:00","2006-01-30 00:00:00","2006-09-15 00:00:00",NULL,NULL,"FAA Chairs/STEELCASE THEOREM","548","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",207601,"LEL","S","2006-01-26 00:00:00","M","M","M","M",True,NULL,"71.86",NULL,False,False,False,NULL,False,"$177.70","$50.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-252678-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",252763,"O",120724,"C","199178","BAA001","D617959","2005-09-02 00:00:00","2005-12-27 00:00:00","2005-12-27 00:00:00",NULL,NULL,"Credit for Order 114908 / Invoice 242384","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",199178,"YSM","S",NULL,"D","D","D","M",True,NULL,"15.27",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-252763-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",252803,"O",122016,"S",NULL,"BAA001","D6817456","2006-01-24 00:00:00","2006-01-25 00:00:00","2006-12-11 00:00:00",NULL,NULL,"LA HABRA PREMIER","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",207683,"AGU","S","2006-01-24 00:00:00","D","D","D","M",True,NULL,"78.28",NULL,False,False,False,NULL,False,"$215.97","$46.90","$17.82",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-252803-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",253111,"O",120994,"C","191873","BAA001","D547059","2005-07-13 00:00:00","2005-12-30 00:00:00",NULL,NULL,NULL,"Final Cost Adj - Order 112444/Inv 238965","502","100",NULL,"0","C","N","P","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",191873,"DSH","S",NULL,"D","D","D","M",True,NULL,"58.37",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-253111-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",253112,"O",120995,"C","186461","BAA001","D576654","2005-08-04 00:00:00","2005-12-30 00:00:00",NULL,NULL,NULL,"Final Cost Adj - Order 113616/Inv 242364","502","100",NULL,"0","C","N","I","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",186461,"DSH","S",NULL,"D","D","D","M",True,NULL,"21.76",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-253112-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",253838,"O",122794,"S","208492","BAA001","D839764","2006-02-07 00:00:00","2006-02-07 00:00:00","2006-11-10 00:00:00",NULL,NULL,"NORTH HILLS","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",208492,"AGU","S","2006-02-06 00:00:00","D","D","D","M",False,NULL,"31.91",NULL,False,False,False,NULL,False,"$3,653.00","$2,487.28","$301.37",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-253838-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",253953,"O",140086,"S",NULL,"BAA001","D1465295","2006-12-11 00:00:00","2006-12-12 00:00:00","2007-03-26 00:00:00",NULL,NULL,"SYLMAR","502","100",NULL,"0","C","N","C","N","4 ","A","1  ",NULL,0,0,NULL,0,0,"S","C","S","S","  ","LO10","N","N","N","N",208585,"AGU","S","2006-12-08 00:00:00","D","D","D","M",False,NULL,"12.87",NULL,False,False,False,NULL,False,"$5,571.87","$4,854.66","$16.24",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-253953-O","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",255067,"O",122039,"C",NULL,"FDI010","CREDIT CARD","2004-11-02 00:00:00","2006-01-25 00:00:00","2006-01-25 00:00:00",NULL,NULL,"Credit for Order 99570 / Invoice 243716 ","522","100",NULL,"0","C","O","P","N","4 ","A","2  ","2004-11-05 00:00:00",1,0,NULL,0,0,"S","S","S","S","  ","GV*1","N","N","N","N",177326,"YSM","S",NULL,"D","D","D","D",True,NULL,"0.75",NULL,False,False,False,NULL,False,"$0.00","$0.00","$0.00",False,False,"$0.00",False,"S",NULL,False,NULL,False,"N","N","N","<Env><Line_Image_Opt>N</Line_Image_Opt><Stds_Image_Opt>N</Stds_Image_Opt><Subsec_Image_Opt>N</Subsec_Image_Opt><Carton_Request>N</Carton_Request><Large_Image_Size>1</Large_Image_Size><Line_Fin_Summ>N</Line_Fin_Summ><Stds_Fin_Summ>N</Stds_Fin_Summ><Subsec_Fin_Summ>N</Subsec_Fin_Summ><Fin_Summ>N</Fin_Summ><Lock_Order>0</Lock_Order><Quick_Turn_Around>0</Quick_Turn_Around><Quote_Type>B</Quote_Type></Env>","TANGRAM-OP_ORDER_HEADER-1-255067-O","2025-05-02 00:06:44.974371",NULL,NULL
