"hds_orderline_id","organization_id","company_code","order_index","line_index","line_no","date_entered","line_status","vnd_no","vnd_po_adr_no","qty_ordered","cat_no","vendor_catalog_code","tax_authority_code","unit_list","unit_sell","unit_cost","unit_dpp","unit_weight","item_no","cust_request_date","po_print_indicator","po_suffix","processing_code","print_po","ack_po","receive_goods","print_dt","deliver_goods","cost_verify","invoice_when","print_invoice","qty_received","received_date","qty_ticketed","ticketed_date","qty_delivered","delivered_date","qty_invoiced","invoiced_date","qty_cost_verified","cost_verified_date","attachment_ind","spec_l_order_indictr","interim_vnd_no","interim_vnd_ship_to","no_charge_indicator","warehouse_no","engineering_qte_no","eng_quote_product_id","sub_section_index","sub_section_seq_number","freight_indicator","ack_qty_ord_chg","ack_cat_no_chg","ack_desc_chg","ack_vnd_prom_dt_chg","ack_arrival_dt_chg","ack_unit_sell_chg","ack_line_cancld_chg","ack_tagging_chg","ack_line_added_chg","ack_cus_desc_chg","osr_qty_ord_chg","osr_cat_no_chg","osr_desc_chg","osr_po_suffix_chg","osr_qty_recvd_chg","osr_qty_delivd_chg","osr_qty_invcd_chg","osr_vnd_prom_dt_chg","osr_arrival_dt_chg","osr_cus_req_dt_chg","osr_unit_sell_chg","osr_tagging_chg","osr_line_added_chg","osr_cus_desc_chg","parent_line_index","dummy_alpha","specification_no","book_when","do_not_u_sls_1_commission_plan","do_not_u_sls_2_commission_plan","standards_index","standards_seq_number","list_price_rules","list_percentage","sell_price_rules","sell_percentage","cost_price_rules","cost_percentage","special_quote_no","replacement_line","dnu_engqte_page_no_entrd","from_original_invoic","interim_addr_type","objectkey","created_on","updated_on","process_id"
"-1","TANGRAM","1",112287,30,30,"2003-03-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-03-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-30","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,31,31,"2003-03-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-03-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-31","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,32,32,"2003-04-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-04-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-32","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,33,33,"2003-05-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-05-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-33","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,34,34,"2003-06-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-06-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-34","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,35,35,"2003-09-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-09-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-35","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,36,36,"2003-09-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-09-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-36","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,37,37,"2003-09-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-09-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-37","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,38,38,"2003-10-21 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-10-22 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-38","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,39,39,"2003-11-25 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-11-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-39","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,40,40,"2003-12-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2003-12-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-40","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,41,41,"2004-01-21 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-01-22 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-41","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,42,42,"2004-02-19 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-02-19 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-42","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,43,43,"2004-03-24 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-03-25 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-43","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,44,44,"2004-04-19 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-04-20 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-44","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,45,45,"2004-05-17 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-05-18 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-45","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,46,46,"2004-06-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-06-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-46","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,47,47,"2004-07-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-07-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-47","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,48,48,"2004-08-18 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-08-19 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-48","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,49,49,"2004-09-21 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-09-22 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-49","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,50,50,"2004-10-08 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$24.00","$12.00","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"SO",False,False,False,True,True,False,"D",True,"1.00",NULL,"1.00","2004-10-08 00:00:00","1.00","2004-10-08 00:00:00","1.00","2004-10-11 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-50","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,51,51,"2004-10-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-10-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-51","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,52,52,"2004-11-17 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-11-18 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-52","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,53,53,"2004-12-27 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2004-12-28 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-53","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,54,54,"2005-01-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-01-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-54","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,55,55,"2005-02-17 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-02-18 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-55","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,56,56,"2005-03-23 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-03-24 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-56","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,57,57,"2005-04-21 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-04-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-57","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,58,58,"2005-05-19 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-05-20 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-58","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,59,59,"2005-06-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-06-23 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-59","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,60,60,"2005-07-20 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-07-21 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-60","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,61,61,"2005-08-17 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-08-18 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-61","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,62,62,"2005-09-22 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-09-22 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-62","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,63,63,"2005-10-19 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-10-20 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-63","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,64,64,"2005-11-18 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-11-18 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-64","2025-05-02 00:06:44.974371",NULL,NULL
"-1","TANGRAM","1",112287,65,65,"2005-12-29 00:00:00","A","1     ","0","1.00","FEE                 ","        ","TX*1","$0.00","$120.96","$92.16","$0.00",0,NULL,"2020-06-28 00:00:00","R",NULL,"W2",False,False,False,False,False,False,"D",True,"1.00",NULL,"1.00",NULL,"1.00",NULL,"1.00","2005-12-29 00:00:00","1.00",NULL,"N","S",NULL,NULL,False,"T1","        ","                  ",0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,NULL," ",NULL,"R",NULL,NULL,0,0,"F","0","F","0","F","0","              ",False,False,False,NULL,"TANGRAM-OP_ORDERLINE-1-112287-65","2025-05-02 00:06:44.974371",NULL,NULL
